,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
313,0.13772,2.311067009,2.311822011,2.308736063,10.0,0.07404141873121262
314,0.13816,2.311095612,2.31190831,2.311076518,10.0,0.07669606059789658
315,0.1386,2.310869499,2.311902559,2.311959854,10.0,0.0863339900970459
316,0.13904,2.310392343,2.310684004,2.305661792,10.0,0.045800454914569855
317,0.13948,2.310723637,2.311222474,2.307426536,10.0,0.05980296432971954
318,0.13992,2.311179055,2.31202165,2.307839052,10.0,0.07760114222764969
319,0.14036,2.310900183,2.31130768,2.306901765,10.0,0.053881555795669556
320,0.1408,2.311257833,2.312230952,2.312551016,10.0,0.08313463628292084
321,0.14124,2.310927151,2.311738112,2.311051984,10.0,0.075774185359478
322,0.14168,2.310892714,2.312025675,2.313620792,10.0,0.08942384272813797
323,0.14212,2.310899521,2.312676273,2.316106052,10.0,0.11181110888719559
324,0.14256,2.310546742,2.312285774,2.309079764,10.0,0.11044655740261078
325,0.143,2.311005409,2.311595952,2.307801251,10.0,0.06426243484020233
326,0.14344,2.31047667,2.311208775,2.307119356,10.0,0.07144183665513992
327,0.14388,2.310717228,2.311677752,2.307684914,10.0,0.0817062109708786
328,0.14432,2.310528554,2.313163921,2.308293751,10.0,0.13513165712356567
329,0.14476,2.311226613,2.313854468,2.311193966,10.0,0.1347346305847168
330,0.1452,2.311458005,2.312221413,2.305517036,10.0,0.07250916212797165
